,pk_1,pk_2,pk_3,pk_4,pk_5,data_1,data_2
4911,235,1175,19,11253,109460469,1,126.68
4912,236,986,19,11253,109460469,5,111.88
4913,236,1055,19,11253,109460469,12,269.06
4914,236,1769,19,11253,109460469,6,63.11
4915,240,1073,19,11253,109460469,1,19.99
4916,244,10073,19,11253,109460469,6,45.85
4917,175,1069,19,11253,109460469,25,462.79
4918,215,972,19,11253,109460488,4,47.2
4919,215,1002,19,11253,109460488,10,116.18
4920,215,1003,19,11253,109460488,2,25.69
4921,223,1045,19,11253,109460488,16,22247.0
4922,233,1501,19,11253,109460488,2,261.5
4923,233,1567,19,11253,109460488,2,261.5
4924,236,986,19,11253,109460488,3,63.65
4925,236,1055,19,11253,109460488,6,127.3
4926,238,993,19,11253,109460488,5,92.55
4927,240,1036,19,11253,109460488,2,40.47
4928,196,10299,19,11253,109460488,1,51.36
4929,196,10322,19,11253,109460488,3,154.08
4930,244,10073,19,11253,109460488,1,7.53
4931,175,1069,19,11253,109460488,6,113.18
4932,182,1069,19,11253,109460488,4,57.61
4933,182,1869,19,11253,109460488,3,43.09
4934,215,972,19,11253,109460499,8,94.4
4935,215,1002,19,11253,109460499,6,69.42
4936,215,1003,19,11253,109460499,3,35.68
4937,223,1045,19,11253,109460499,22,30591.0
4938,233,1501,19,11253,109460499,3,373.78
4939,235,1055,19,11253,109460499,15,1900.22
4940,236,986,19,11253,109460499,3,63.64
4941,236,1055,19,11253,109460499,15,318.27
4942,236,1769,19,11253,109460499,9,99.71
4943,240,1036,19,11253,109460499,2,39.57
4944,196,10298,19,11253,109460499,9,462.28
4945,196,10299,19,11253,109460499,5,258.17
4946,196,10322,19,11253,109460499,4,205.46
4947,244,10073,19,11253,109460499,6,45.78
4948,175,1069,19,11253,109460499,8,149.3
4949,182,1069,19,11253,109460499,6,85.53
4950,182,1869,19,11253,109460499,3,42.76
4951,215,972,19,11253,109460518,9,100.8
4952,215,1002,19,11253,109460518,9,100.95
4953,215,1003,19,11253,109460518,5,60.24
4954,223,1045,19,11253,109460518,1,1480.0
4955,223,1419,19,11253,109460518,3,4440.0
4956,223,1578,19,11253,109460518,4,5920.0
4957,235,1055,19,11253,109460518,12,1449.36
4958,235,1171,19,11253,109460518,5,602.94
4959,235,1175,19,11253,109460518,8,962.47
4960,236,986,19,11253,109460518,8,176.44
4961,238,993,19,11253,109460518,8,162.44
4962,240,1036,19,11253,109460518,25,579.67
4963,244,10081,19,11253,109460518,3,41.35
4964,196,10299,19,11253,109460518,3,164.2
4965,196,10322,19,11253,109460518,2,109.47
4966,244,10073,19,11253,109460518,16,221.1
4967,175,1069,19,11253,109460518,17,330.97
4968,182,1069,19,11253,109460518,5,72.81
4969,182,1869,19,11253,109460518,6,88.62
4970,215,972,19,11253,109460526,3,35.4
4971,215,1002,19,11253,109460526,2,22.47
4972,215,1003,19,11253,109460526,3,37.59
4973,223,1419,19,11253,109460526,2,2960.0
4974,223,1578,19,11253,109460526,7,10360.0
4975,235,1055,19,11253,109460526,39,5000.9
4976,235,1171,19,11253,109460526,4,511.29
4977,235,1175,19,11253,109460526,6,768.74
4978,236,986,19,11253,109460526,3,67.27
4979,236,1055,19,11253,109460526,24,538.13
4980,236,1769,19,11253,109460526,6,117.92
4981,238,993,19,11253,109460526,8,163.23
4982,240,1036,19,11253,109460526,21,509.91
4983,240,1073,19,11253,109460526,1,24.28
4984,244,10081,19,11253,109460526,4,54.67
4985,196,10299,19,11253,109460526,6,328.43
4986,196,10322,19,11253,109460526,7,383.15
4987,244,10073,19,11253,109460526,1,13.77
4988,175,1069,19,11253,109460526,12,228.37
4989,233,1501,19,11253,109460534,3,298.99
4990,235,1055,19,11253,109460534,9,1141.86
4991,215,1002,19,11253,109460550,6,73.89
4992,215,1003,19,11253,109460550,2,26.79
4993,223,1419,19,11253,109460550,12,17762.0
4994,223,1578,19,11253,109460550,7,10360.0
4995,223,1639,19,11253,109460550,21,31080.0
4996,233,1501,19,11253,109460550,3,338.78
4997,235,1055,19,11253,109460550,6,681.53
4998,235,1171,19,11253,109460550,6,686.12
4999,235,1175,19,11253,109460550,9,1022.46
5000,236,986,19,11253,109460550,3,67.27
5001,236,1055,19,11253,109460550,3,67.27
5002,238,978,19,11253,109460550,1,20.29
5003,238,993,19,11253,109460550,19,381.83
5004,238,1015,19,11253,109460550,3,60.86
5005,240,1036,19,11253,109460550,10,234.76
5006,244,10081,19,11253,109460550,1,13.76
5007,196,10322,19,11253,109460550,2,109.47
5008,244,10073,19,11253,109460550,4,51.3
5009,175,1069,19,11253,109460550,12,234.53
5010,182,1069,19,11253,109460550,6,86.62
5011,182,1869,19,11253,109460550,12,173.29
5012,196,10299,19,11253,109460755,5,185.31
5013,196,10322,19,11253,109460755,4,148.25
5014,182,1869,19,11253,109460755,9,84.35
5015,215,1002,21,12151,109487106,2,182.09
5016,223,1578,21,12151,109487106,3,30256.0
5017,223,1639,21,12151,109487106,2,20171.0
5018,233,1501,21,12151,109487106,7,6100.3
5019,233,1567,21,12151,109487106,6,5281.29
5020,235,1171,21,12151,109487106,4,3358.67
5021,235,1175,21,12151,109487106,3,2557.28
5022,235,1356,21,12151,109487106,4,3407.06
5023,196,10299,21,12151,109487106,7,2637.02
5024,196,10322,21,12151,109487106,5,1883.57
5025,233,1523,21,12151,109487106,3,2640.61
5026,175,1069,21,12151,109487106,6,651.17
5027,182,1069,21,12151,109487106,3,228.81
5028,233,1548,21,12151,109487106,2,1754.66
5029,233,1550,21,12151,109487106,7,6147.9
5030,233,1552,21,12151,109487106,1,876.22
5033,233,1567,23,12272,109510989,32,7664.48
5034,236,1011,23,12272,109510989,7,206.99
5035,236,1012,23,12272,109510989,-7,-207.06
5036,236,1015,23,12272,109510989,-2,-59.16
5037,236,1016,23,12272,109510989,-6,-177.42
5038,236,1381,23,12272,109510989,-1,-29.57
5039,236,1385,23,12272,109510989,-7,-206.78
5040,238,993,23,12272,109510989,18,630.17
5041,244,10071,23,12272,109510989,66,2371.95
5042,244,10081,23,12272,109510989,24,862.45
5043,196,10322,19,11253,109531822,3,149.05
5044,182,1069,19,11253,109531822,4,52.46
5045,182,1869,19,11253,109531822,3,39.33
5046,215,972,19,11253,109580246,3,36.0
5047,215,1002,19,11253,109580246,8,96.0
5048,223,1419,19,11253,109580246,1,1525.0
5049,223,1578,19,11253,109580246,5,7627.0
5050,233,1501,19,11253,109580246,3,340.21
5051,235,1171,19,11253,109580246,6,660.34
5052,235,1175,19,11253,109580246,3,330.16
5053,236,986,19,11253,109580246,3,48.05
5054,238,993,19,11253,109580246,2,49.63
5055,235,1356,19,11253,109580246,1,110.05
5056,196,10298,19,11253,109580246,35,3058.47
5057,196,10299,19,11253,109580246,9,786.96
5058,196,10322,19,11253,109580246,13,1136.0
5059,244,10073,19,11253,109580246,5,58.27
5060,233,1523,19,11253,109580246,2,226.81
5061,175,1069,19,11253,109580246,13,311.59
5062,182,1069,19,11253,109580246,7,155.66
5063,182,1869,19,11253,109580246,9,200.14
5064,215,972,19,11253,109580297,20,322.02
5065,215,985,19,11253,109580297,57,917.7
5066,215,1002,19,11253,109580297,20,322.0
5067,223,1419,19,11253,109580297,8,16240.0
5068,223,1578,19,11253,109580297,4,8121.0
5069,233,1501,19,11253,109580297,4,646.5
5070,233,1567,19,11253,109580297,9,1379.49
5071,235,1171,19,11253,109580297,2,298.15
5072,235,1175,19,11253,109580297,1,145.96
5073,236,986,19,11253,109580297,6,274.27
5074,236,1055,19,11253,109580297,12,548.54
5075,236,1769,19,11253,109580297,6,134.35
5076,238,993,19,11253,109580297,2,70.67
5077,235,1356,19,11253,109580297,2,291.93
5078,196,10298,19,11253,109580297,394,47791.99
5079,196,10299,19,11253,109580297,17,2062.05
5080,196,10300,19,11253,109580297,14,1698.19
5081,196,10319,19,11253,109580297,18,2183.41
5082,196,10322,19,11253,109580297,34,4124.0
5083,196,10350,19,11253,109580297,9,1091.69
5084,196,10334,19,11253,109580297,17,2062.09
5085,196,10335,19,11253,109580297,3,363.9
5086,244,10073,19,11253,109580297,3,47.73
5087,196,10297,19,11253,109580297,70,8490.83
5088,233,1523,19,11253,109580297,2,300.72
5089,175,1069,19,11253,109580297,3,84.52
5090,182,1069,19,11253,109580297,8,249.36
5091,182,1869,19,11253,109580297,9,291.26
5092,235,1366,19,11253,109580297,3,447.23
5093,215,1002,32,11688,109589308,5,64.78
5094,233,1501,32,11688,109589308,1,120.75
5095,233,1567,32,11688,109589308,2,241.51
5096,175,1069,32,11688,109589308,3,42.55
5097,233,1548,32,11688,109589308,2,241.51
5098,233,1550,32,11688,109589308,2,241.49
5099,215,1002,32,11688,109589448,1,13.84
5100,233,1550,32,11688,109589448,1,120.74
5101,215,1002,32,11688,109589456,4,52.41
5102,233,1501,32,11688,109589456,2,241.51
5103,233,1546,32,11688,109589456,3,360.46
5104,233,1548,32,11688,109589456,2,241.51
5105,215,1002,32,11688,109589472,5,64.78
5106,233,1501,32,11688,109589472,1,120.84
5107,236,986,32,11688,109589472,5,91.72
5108,233,1548,32,11688,109589472,1,120.83
5109,233,1550,32,11688,109589472,1,120.66
5110,215,1002,32,11688,109589510,3,38.87
5111,233,1501,32,11688,109589510,2,241.51
5112,233,1567,32,11688,109589510,2,241.51
5113,236,986,32,11688,109589510,2,36.69
5114,233,1548,32,11688,109589510,1,120.75
5115,233,1550,32,11688,109589510,1,120.74
5116,215,1002,32,11688,109589545,-1,-12.95
5117,236,986,32,11688,109589545,5,92.84
5118,175,1069,32,11688,109589545,14,198.31
5119,215,1002,32,11688,109589960,4,52.71
5120,233,1501,32,11688,109589960,4,480.5
5121,233,1567,32,11688,109589960,1,120.83
5122,175,1069,32,11688,109589960,10,141.46
5123,233,1548,32,11688,109589960,3,362.51
5124,215,1002,32,11688,109590241,4,53.55
5125,233,1501,32,11688,109590241,2,241.51
5126,233,1567,32,11688,109590241,2,241.51
5127,175,1069,32,11688,109590241,5,71.77
5128,233,1548,32,11688,109590241,2,241.51
5129,215,1002,32,11688,109590314,4,51.82
5130,236,986,32,11688,109590314,4,73.38
5131,175,1069,32,11688,109590314,1,14.26
5132,233,1548,32,11688,109590314,4,483.34
5133,215,1002,32,11688,109590403,3,39.87
5134,233,1501,32,11688,109590403,1,119.72
5135,236,986,32,11688,109590403,2,36.37
5136,175,1069,32,11688,109590403,12,171.18
5137,236,1011,22,11002,109602134,4,101.28
5138,236,1012,22,11002,109602134,1,25.3
5139,236,1015,22,11002,109602134,13,329.22
5140,236,1016,22,11002,109602134,11,278.56
5141,236,1026,22,11002,109602134,32,810.39
5142,236,1028,22,11002,109602134,30,759.77
5143,236,1039,22,11002,109602134,5,126.62
5144,236,1040,22,11002,109602134,17,430.52
5145,236,1043,22,11002,109602134,14,354.58
5146,236,1044,22,11002,109602134,6,151.95
5147,236,1058,22,11002,109602134,1284,32518.88
5148,236,1119,22,11002,109602134,19,481.18
5149,236,1120,22,11002,109602134,16,405.2
5150,236,1121,22,11002,109602134,14,354.55
5151,236,1122,22,11002,109602134,6,151.96
5152,236,1381,22,11002,109602134,33,835.72
5153,236,1383,22,11002,109602134,16,405.21
5154,236,1384,22,11002,109602134,14,354.55
5155,236,1385,22,11002,109602134,5,126.62
5156,236,1386,22,11002,109602134,14,354.55
5157,196,10298,22,11002,109602134,336,29022.7
5158,196,10299,22,11002,109602134,20,1729.09
5159,196,10300,22,11002,109602134,16,1382.39
5160,196,10301,22,11002,109602134,13,1123.08
5161,196,10310,22,11002,109602134,10,813.23
5162,196,10319,22,11002,109602134,16,1382.02
5163,196,10320,22,11002,109602134,8,686.93
5164,196,10322,22,11002,109602134,41,3541.7
5165,196,10350,22,11002,109602134,10,813.23
5166,196,10308,22,11002,109602134,14,1210.28
5167,196,10334,22,11002,109602134,8,691.37
5168,196,10335,22,11002,109602134,14,1208.14
5169,236,1582,22,11002,109602134,38,962.48
5170,236,1583,22,11002,109602134,28,709.1
5171,236,1584,22,11002,109602134,11,278.69
5172,215,972,30,13731,109629873,4,32.0
5173,215,1002,30,13731,109629873,7,56.33
5174,223,1419,30,13731,109629873,3,2730.0
5175,233,1567,30,13731,109629873,3,241.16
5176,235,1171,30,13731,109629873,9,704.36
5177,235,1175,30,13731,109629873,3,235.07
5178,236,986,30,13731,109629873,14,222.27
5179,235,1356,30,13731,109629873,2,156.35
5180,196,10322,30,13731,109629873,3,85.14
5181,233,1546,30,13731,109629873,9,724.06
5182,215,1002,31,14041,109693997,44,6081.03
5183,223,1578,31,14041,109693997,8,118480.0
5184,233,1501,31,14041,109693997,41,56133.91
5185,233,1567,31,14041,109693997,35,47897.58
5186,235,1055,31,14041,109693997,336,446038.58
5187,235,1171,31,14041,109693997,12,15945.78
5188,235,1175,31,14041,109693997,30,39827.54
5189,236,986,31,14041,109693997,55,11749.84
5190,236,1055,31,14041,109693997,393,75577.56
5191,236,1769,31,14041,109693997,15,3087.06
5192,236,1771,31,14041,109693997,13,2075.5
5193,238,1015,31,14041,109693997,1,171.02
5194,240,1036,31,14041,109693997,77,14200.93
5195,244,10081,31,14041,109693997,9,1339.99
5196,223,1421,31,14041,109693997,1,14810.0
5197,235,1356,31,14041,109693997,16,21249.2
5198,196,10322,31,14041,109693997,17,7517.52
5199,244,10073,31,14041,109693997,11,1620.57
5200,233,1546,31,14041,109693997,20,27304.23
5201,233,1523,31,14041,109693997,91,124128.8
5202,175,1069,31,14041,109693997,77,14134.84
5203,182,1069,31,14041,109693997,11,1191.46
5204,182,1869,31,14041,109693997,117,12672.83
5205,233,1548,31,14041,109693997,10,13689.96
5206,233,1550,31,14041,109693997,14,19162.56
5207,233,1552,31,14041,109693997,68,93017.0
5208,215,1002,31,14041,109694012,9,676.03
5209,223,1578,31,14041,109694012,2,15628.0
5210,233,1501,31,14041,109694012,17,12867.64
5211,233,1567,31,14041,109694012,-2,-1513.56
5212,235,1055,31,14041,109694012,1,736.41
5213,235,1171,31,14041,109694012,1,734.69
5214,236,986,31,14041,109694012,10,1142.14
5215,236,1055,31,14041,109694012,3,261.02
5216,238,993,31,14041,109694012,18,2426.08
5217,238,1015,31,14041,109694012,16,1500.19
5218,240,1036,31,14041,109694012,7,716.1
5219,244,10081,31,14041,109694012,11,991.94
5220,223,1421,31,14041,109694012,4,31258.0
5221,196,10299,31,14041,109694012,2,474.83
5222,196,10322,31,14041,109694012,12,2848.97
5223,244,10073,31,14041,109694012,7,631.23
5224,233,1546,31,14041,109694012,3,2268.97
5225,233,1523,31,14041,109694012,8,6052.29
5226,175,1069,31,14041,109694012,15,1627.74
5227,182,1069,31,14041,109694012,22,1329.46
5228,182,1869,31,14041,109694012,18,1087.74
5229,233,1548,31,14041,109694012,-2,-1510.22
5230,233,1550,31,14041,109694012,6,4532.72
5231,233,1552,31,14041,109694012,22,16603.15
5232,235,1366,31,14041,109694012,3,2204.08
5233,236,1026,22,16139,109755313,3,16852.83
5234,236,1028,22,16139,109755313,5,29139.17
5235,236,1058,22,16139,109755313,9,52652.29
5236,236,1386,22,16139,109755313,6,34678.59
5237,240,1036,22,16139,109755313,2,11780.5
5238,236,1583,22,16139,109755313,2,11604.81
5239,236,1012,23,15458,109765929,1,21.59
5240,236,1015,23,15458,109765929,10,216.05
5241,236,1016,23,15458,109765929,8,172.85
5242,236,1026,23,15458,109765929,6,129.66
5243,236,1028,23,15458,109765929,6,129.63
5244,236,1039,23,15458,109765929,10,216.08
5245,236,1040,23,15458,109765929,5,108.03
5246,236,1043,23,15458,109765929,6,129.64
5247,236,1044,23,15458,109765929,4,86.41
5248,236,1058,23,15458,109765929,72,1555.74
5249,236,1119,23,15458,109765929,8,172.84
5250,236,1120,23,15458,109765929,7,151.23
5251,236,1121,23,15458,109765929,8,172.84
5252,236,1122,23,15458,109765929,9,194.46
5253,236,1381,23,15458,109765929,9,194.45
5254,236,1383,23,15458,109765929,11,237.65
5255,236,1386,23,15458,109765929,8,172.84
5256,240,1036,23,15458,109765929,-3,-79.77
5257,240,1068,23,15458,109765929,4,106.39
5258,236,1380,23,15458,109765929,3,64.82
5259,236,1582,23,15458,109765929,3,64.83
5260,236,1583,23,15458,109765929,10,216.06
5261,236,1584,23,15458,109765929,7,151.23
5262,236,1559,23,15458,109765929,6,129.63
5263,236,1011,22,11015,109774121,7,94.88
5264,236,1012,22,11015,109774121,11,148.99
5265,236,1015,22,11015,109774121,6,81.33
5266,236,1016,22,11015,109774121,6,80.55
5267,236,1026,22,11015,109774121,14,189.88
5268,236,1028,22,11015,109774121,12,162.78
5269,236,1058,22,11015,109774121,228,3093.7
5270,236,1381,22,11015,109774121,15,203.43
5271,236,1383,22,11015,109774121,8,108.27
5272,196,10298,22,11015,109774121,156,7579.65
5273,196,10299,22,11015,109774121,6,291.52
5274,196,10300,22,11015,109774121,9,438.61
5275,196,10322,22,11015,109774121,5,243.45
5276,196,10350,22,11015,109774121,8,384.95
5277,196,10334,22,11015,109774121,3,146.48
5278,196,10335,22,11015,109774121,3,151.43
5279,236,1583,22,11015,109774121,11,148.95
5280,233,1524,22,11015,109774121,32,4236.63
5281,223,1419,17,11064,109788619,4,5600.0
5282,223,1578,17,11064,109788619,10,14001.0
5283,196,10299,17,11064,109788619,4,214.61
5285,215,972,30,13731,109826318,14,115.14
5286,215,985,30,13731,109826318,33,271.31
5287,215,1002,30,13731,109826318,2,16.47
5288,223,1419,30,13731,109826318,3,3541.0
5289,223,1578,30,13731,109826318,2,2361.0
5290,233,1501,30,13731,109826318,2,160.55
5291,233,1567,30,13731,109826318,5,401.67
5292,235,1175,30,13731,109826318,13,1014.62
5293,236,986,30,13731,109826318,10,147.99
5294,196,10322,30,13731,109826318,4,133.56
5295,244,10073,30,13731,109826318,23,199.48
5296,233,1546,30,13731,109826318,45,3602.02
5297,175,1069,30,13731,109826318,22,244.11
5298,235,1366,30,13731,109826318,3,234.14
5299,215,972,19,11253,109861547,7,95.9
5300,215,1002,19,11253,109861547,18,243.6
5301,215,1003,19,11253,109861547,7,94.5
5302,223,1419,19,11253,109861547,2,3229.0
5303,223,1578,19,11253,109861547,10,16146.0
5304,223,1639,19,11253,109861547,3,4844.0
5305,233,1501,19,11253,109861547,2,339.67
5306,233,1567,19,11253,109861547,12,2039.56
5307,235,1171,19,11253,109861547,15,2487.15
5308,235,1175,19,11253,109861547,69,11481.95
5309,236,986,19,11253,109861547,9,223.36
5310,236,1769,19,11253,109861547,81,1616.14
5311,238,993,19,11253,109861547,7,149.97
5312,238,1015,19,11253,109861547,2,48.06
5313,240,1036,19,11253,109861547,13,383.92
5314,244,10081,19,11253,109861547,5,72.85
5315,235,1356,19,11253,109861547,15,2487.08
5316,196,10299,19,11253,109861547,3,171.82
5317,196,10322,19,11253,109861547,6,343.65
5318,244,10073,19,11253,109861547,9,130.36
5319,233,1523,19,11253,109861547,9,1538.34
5320,175,1069,19,11253,109861547,32,694.1
5321,182,1069,19,11253,109861547,11,168.17
5322,182,1869,19,11253,109861547,15,228.62
5323,233,1548,19,11253,109861547,1,169.74
5324,233,1550,19,11253,109861547,3,512.29
5325,233,1552,19,11253,109861547,3,509.89
5326,235,1366,19,11253,109861547,12,1989.72
5327,238,993,38,11356,109882455,223,1623.13
5328,238,1015,38,11356,109882455,96,751.19
5329,215,1002,40,11108,110522381,21,241.56
5330,215,1003,40,11108,110522381,6,69.01
5331,215,985,40,11108,110522389,38,464.49
5332,215,1002,40,11108,110522389,22,271.02
5333,215,1003,40,11108,110522389,8,98.05
5334,215,985,40,11108,110522411,69,808.5
5335,215,1002,40,11108,110522411,24,281.73
5336,215,1003,40,11108,110522411,18,196.68
5337,215,985,40,11108,110522446,1,11.95
5338,215,1002,40,11108,110522446,24,287.01
5339,215,1003,40,11108,110522446,13,155.41
5340,215,972,40,12619,110903865,11,46.75
5341,215,1002,40,12619,110903865,3,12.75
5343,215,972,40,12619,110903881,13,55.25
5344,215,1002,40,12619,110903881,-2,-8.5
5345,215,972,40,12619,110903889,65,276.25
5346,215,1002,40,12619,110903889,5,21.25
5347,215,985,21,12151,111199843,10,345.5
5348,215,1002,21,12151,111199843,5,172.75
5349,223,1578,21,12151,111199843,5,18511.0
5350,233,1501,21,12151,111199843,17,5208.77
5351,233,1567,21,12151,111199843,11,3271.86
5352,235,1171,21,12151,111199843,6,1601.92
5353,235,1175,21,12151,111199843,2,590.67
5354,236,1055,21,12151,111199843,2,107.78
5355,238,993,21,12151,111199843,10,423.3
5356,238,1015,21,12151,111199843,3,103.95
5357,240,1036,21,12151,111199843,6,269.41
5358,235,1356,21,12151,111199843,4,1181.06
5359,196,10299,21,12151,111199843,4,542.47
5360,196,10322,21,12151,111199843,5,677.62
5361,233,1546,21,12151,111199843,7,2122.5
5362,233,1523,21,12151,111199843,2,592.8
5363,182,1069,21,12151,111199843,9,242.82
5364,182,1869,21,12151,111199843,9,242.82
5365,233,1548,21,12151,111199843,6,1736.05
5366,233,1550,21,12151,111199843,11,3245.45
5367,233,1552,21,12151,111199843,11,3278.45
5369,215,1002,21,12151,111199878,73,2394.76
5370,223,1578,21,12151,111199878,6,21340.0
5371,233,1501,21,12151,111199878,19,5822.82
5372,233,1567,21,12151,111199878,28,8574.75
5373,235,1055,21,12151,111199878,451,133928.82
5374,235,1171,21,12151,111199878,6,1751.73
5375,235,1175,21,12151,111199878,6,1781.76
5376,238,993,21,12151,111199878,74,3097.65
5377,238,1015,21,12151,111199878,17,706.56
5378,240,1036,21,12151,111199878,64,2863.43
5379,235,1356,21,12151,111199878,7,2067.75
5380,196,10298,21,12151,111199878,26,3477.09
5381,196,10299,21,12151,111199878,8,1064.99
5382,196,10322,21,12151,111199878,5,666.72
5383,244,10073,21,12151,111199878,6,181.89
5384,233,1546,21,12151,111199878,40,12228.38
5385,233,1523,21,12151,111199878,12,3672.12
5386,175,1069,21,12151,111199878,5,203.11
5387,182,1069,21,12151,111199878,10,266.64
5388,182,1869,21,12151,111199878,28,746.61
5389,233,1548,21,12151,111199878,18,5507.81
5390,233,1550,21,12151,111199878,16,4888.4
5391,233,1552,21,12151,111199878,13,3968.57
5392,215,1002,21,12151,111199932,79,3371.32
5393,223,1578,21,12151,111199932,6,28162.0
5394,223,1639,21,12151,111199932,11,51545.0
5395,233,1501,21,12151,111199932,16,6137.21
5396,233,1567,21,12151,111199932,17,6520.77
5397,235,1055,21,12151,111199932,49,18218.83
5398,235,1171,21,12151,111199932,7,2592.28
5399,235,1175,21,12151,111199932,6,2230.87
5400,236,1055,21,12151,111199932,4,272.99
5401,238,993,21,12151,111199932,19,997.59
5402,238,1015,21,12151,111199932,15,635.25
5403,240,1036,21,12151,111199932,20,1113.33
5404,235,1356,21,12151,111199932,6,2228.72
5405,196,10298,21,12151,111199932,6,1051.03
5406,196,10299,21,12151,111199932,3,522.17
5407,196,10322,21,12151,111199932,4,696.94
5408,233,1546,21,12151,111199932,11,4211.01
5409,233,1523,21,12151,111199932,6,2297.64
5410,175,1069,21,12151,111199932,4,213.62
5411,182,1870,21,12151,111199932,1,34.45
5412,233,1548,21,12151,111199932,6,2294.36
5413,233,1550,21,12151,111199932,6,2302.44
5414,233,1552,21,12151,111199932,5,1913.73
5415,223,1046,21,12151,111199940,3,17413.0
5416,196,10322,21,12151,111199940,2,486.19
5417,215,985,21,12151,111199967,62,3949.03
5418,215,1002,21,12151,111199967,21,1259.47
5419,223,1578,21,12151,111199967,5,35232.0
5420,223,1639,21,12151,111199967,42,295730.0
5421,233,1501,21,12151,111199967,86,51224.54
5422,233,1567,21,12151,111199967,148,89744.09
5423,235,1055,21,12151,111199967,172,102921.54
5424,235,1171,21,12151,111199967,10,5983.67
5425,235,1175,21,12151,111199967,15,8975.7
5426,238,993,21,12151,111199967,111,8963.32
5427,238,1015,21,12151,111199967,12,988.6
5428,240,1036,21,12151,111199967,51,4105.64
5429,235,1356,21,12151,111199967,11,6582.13
5430,196,10298,21,12151,111199967,21,5469.19
5431,196,10299,21,12151,111199967,5,1296.33
5432,196,10322,21,12151,111199967,6,1561.17
5433,233,1546,21,12151,111199967,53,31727.56
5434,233,1523,21,12151,111199967,50,28143.26
5435,175,1069,21,12151,111199967,24,1654.68
5436,182,1069,21,12151,111199967,11,574.03
5437,182,1869,21,12151,111199967,45,2348.48
5438,233,1548,21,12151,111199967,79,45058.07
5439,233,1550,21,12151,111199967,41,23442.09
5440,233,1552,21,12151,111199967,30,17425.95
5441,196,10350,15,11072,111217539,4,597.36
5442,182,1069,15,11072,111217539,1,28.59
5443,215,1069,84,11019,111326479,1,200.58
5444,223,1045,84,11019,111326479,1,30464.0
5445,238,1009,84,11019,111326479,1,255.04
5446,247,1156,84,11019,111326479,3,953.43
5447,175,1069,84,11019,111326479,2,614.71
5448,215,1069,84,11019,111326509,1,183.76
5449,238,1009,84,11019,111326509,1,176.43
5450,247,1156,84,11019,111326509,1,135.49
5451,175,1069,84,11019,111326509,1,210.0
5452,215,1069,84,11019,111338549,1,148.45
5453,215,1169,84,11019,111338549,1,191.62
5454,238,1009,84,11019,111338549,2,283.28
5455,247,1156,84,11019,111338549,5,864.68
5456,175,1069,84,11019,111338549,1,209.78
5457,236,1299,84,11019,111345076,1,403.7
5458,223,1585,84,11019,111345076,3,103530.0
5459,233,1508,84,11019,111345076,1,2281.75
5460,236,1299,84,11019,111345467,3,1123.93
5461,247,1156,84,11019,111345467,-1,-729.29
5462,175,1069,84,11019,111345467,1,321.65
5463,238,1015,68,12464,111386074,1,2601.37
5464,223,1519,68,12464,111386074,1,197817.0
5465,215,1088,68,12464,111386074,1,1822.43
5466,215,1179,68,12464,111389200,1,329.05
5467,233,1567,68,12464,111389200,1,2647.2
5468,235,1326,68,12464,111389200,1,2582.96
5469,235,1054,68,12464,111389200,1,2582.97
5470,223,1519,68,12464,111389200,1,36449.0
5471,223,1045,68,12464,111398739,4,62470.0
5472,223,1578,68,12464,111398739,1,16362.0
5473,238,993,68,12464,111398739,1,176.41
5474,238,1015,68,12464,111398739,1,216.78
5475,240,1036,68,12464,111398739,1,234.67
5476,235,1054,68,12464,111398739,1,1185.96
5477,175,1069,68,12464,111398739,1,165.43
5478,182,1069,68,12464,111398739,2,301.22
5479,223,1509,68,12464,111398739,1,15689.0
5480,215,1088,68,12464,111398739,3,430.62
5481,215,1179,68,12464,111398986,1,100.6
5482,233,1567,68,12464,111398986,1,814.07
5483,235,1220,68,12464,111398986,1,818.52
5484,238,993,68,12464,111398986,2,273.09
5485,240,1036,68,12464,111398986,2,296.49
5486,235,1054,68,12464,111398986,1,818.52
5487,175,1069,68,12464,111398986,3,347.98
5488,182,1069,68,12464,111398986,8,860.67
5489,182,1869,68,12464,111398986,4,430.33
5490,233,1522,68,12464,111398986,2,1628.15
5491,223,1519,68,12464,111398986,2,23015.0
5495,215,1069,83,11019,111418898,1,3008.72
5496,227,969,83,11019,111418898,4,16669.35
5497,233,1491,83,11019,111418898,1,26324.47
5498,236,1299,83,11019,111418898,7,29520.24
5499,235,1054,83,11019,111418898,2,47178.09
5500,223,1585,83,11019,111418898,11,4038490.0
5501,238,1009,83,11019,111418898,3,8923.23
5502,233,1508,83,11019,111418898,5,120998.8
5503,175,1069,83,11019,111418898,2,6902.99
5504,233,1522,83,11019,111418898,4,96314.25
5506,215,1012,83,11019,111436109,1,1980.85
5507,215,1069,83,11019,111436109,2,3943.47
5508,215,1169,83,11019,111436109,3,5887.86
5509,223,1045,83,11019,111436109,2,423419.0
5510,227,969,83,11019,111436109,48,131275.51
5511,233,1491,83,11019,111436109,3,48190.37
5512,235,1202,83,11019,111436109,1,15653.72
5513,235,1320,83,11019,111436109,1,15443.17
5514,236,1211,83,11019,111436109,3,8198.86
5515,236,1299,83,11019,111436109,3,8182.7
5516,223,1585,83,11019,111436109,7,1481231.0
5517,238,1009,83,11019,111436109,6,17012.9
