data_2,count
4060.55,1
383.92,1
94.76,1
675.53,1
770.25,1
642.0,1
1879.19,1
110.75,1
1426.39,1
179.5,1
61.92,1
291.52,1
801.36,1
162.78,1
961.51,1
68.97,1
-38.13,1
54.67,1
1704.94,1
13368.98,1
19801.0,1
418.26,1
1839.59,1
6701.37,1
351.54,1
438.46,1
2177.38,1
1247.08,1
1091.62,1
2005.42,1
-238.32,1
957.6,1
45203.0,1
142.13,1
15689.0,1
340.61,1
279.27,1
239.71,1
409.24,1
11861.14,1
322.44,1
218.4,1
1087.16,1
49.77,1
31537.24,1
749.99,1
741.94,1
59.61,1
176.36,1
437955.1,1
38.58,1
280.88,1
40849.24,1
382.58,1
15.14,1
167.92,1
330.55,1
115.29,1
2092.79,1
14593.75,1
136.75,1
732.0,1
82.5,1
186.0,1
171.18,1
21248.0,1
1511.78,1
6481.55,1
67.64,1
1703.7,1
1185.15,1
59.39,1
712.15,1
-7274.12,1
860.42,1
134.46,1
374.16,1
83.27,1
1269.42,1
266.24,1
3061.0,1
400.27,1
543.01,1
1024.66,1
119.52,1
40.2,1
1442.87,1
40245.83,1
1483.2,1
703.89,1
16.77,1
43800.0,1
634.91,1
13751.7,1
18.55,1
185.6,1
3162.72,1
10799.0,1
6876.0,1
1276.57,1
68.26,1
424.25,1
63.9,1
471.36,1
67280.01,1
482.52,1
314.33,1
2442.0,1
148.25,1
2252.5,1
8.55,1
524.1,1
171.07,1
263.95,1
2839.77,1
5212.6,1
5919.87,1
8553.3,1
430.52,1
1302.48,1
377.28,1
66.44,1
-9.38,1
-32.73,1
3407.06,1
911.22,1
1726.53,1
51545.0,1
378.27,1
1111.44,1
501.87,1
267.16,1
322.47,1
437.01,1
-46.76,1
987.46,1
193.62,1
-250.74,1
33021.96,1
170.19,1
673.45,1
178.85,1
12.3,1
297.39,1
399.51,1
274.61,1
111.18,1
573.52,1
168.79,1
862.33,1
829.67,1
9116.23,1
835.62,1
156.12,1
1651.55,1
89.93,1
9516.98,1
10937.63,1
139.08,1
-0.24,1
146.15,1
826.13,1
85.96,1
220748.48,1
375.83,1
406.17,1
8381.42,1
2015.45,1
43.58,1
631.23,1
237.47,1
483.06,1
1443.97,1
72.18,1
63.99,1
345.8,1
20.66,1
401.92,1
70.06,1
63.89,1
551.75,1
25687.0,1
1869.59,1
49.03,1
330.6,1
303520.65,1
1787.7,1
569.82,1
3420.7,1
5288.55,1
2418.32,1
779.52,1
395.44,1
0.16,1
450.74,1
1425.94,1
108.02,1
289.91,1
1096.68,1
244.32,1
69.54,1
269.82,1
187.68,1
834.75,1
307.0,1
195.75,1
13272.44,1
46.4,1
253.98,1
44027.87,1
89.05,1
300.53,1
26.14,1
56.74,1
1865.19,1
34694.08,1
704.26,1
784258.16,1
119.37,1
-92.31,1
48.31,1
399.63,1
507.83,1
444.37,1
1250.37,1
83.45,1
146.49,1
-62.86,1
288.2,1
340.84,1
93.69,1
4898.79,1
272.2,1
47178.09,1
120.45,1
185.32,1
258.34,1
9647.86,1
1537.65,1
2765.92,1
2999.86,1
83520.0,1
96000.0,1
2980.33,1
5709.31,1
134.23,1
291.53,1
284.61,1
743.87,1
77371.26,1
376.35,1
422.4,1
51.18,1
83.85,1
11.54,1
-32.3,1
1185.96,1
2480.3,1
22.47,1
733.83,1
2105826.0,1
603.82,1
1327.36,1
2362.51,1
89.4,1
7585.29,1
655.46,1
16852.83,1
814.55,1
45240.0,1
768.74,1
734.69,1
4904.0,1
1017.57,1
986.43,1
444.51,1
624.5,1
481.07,1
907.54,1
304.93,1
693590.08,1
615.44,1
65.72,1
164548.0,1
110.7,1
864.74,1
3101.45,1
222.44,1
371.63,1
830.53,1
17225.01,1
879.58,1
334.21,1
141598.12,1
941.59,1
696.57,1
1297.73,1
213.48,1
513.31,1
1719.95,1
574.69,1
428.35,1
21521.36,1
623.83,1
399.16,1
58.74,1
6007.77,1
21848.15,1
427.24,1
732.02,1
145.34,1
24.73,1
127.75,1
154.86,1
259.35,1
638.36,1
1275.28,1
223.76,1
258.29,1
83.53,1
63311.25,1
5482.0,1
1907.55,1
266.09,1
1256.72,1
16718.0,1
56.33,1
53.63,1
862.45,1
64.34,1
732.53,1
1078.94,1
202.13,1
274.58,1
2879.72,1
48453.44,1
424.04,1
401.96,1
303.72,1
1889.27,1
709.33,1
1774.73,1
22.81,1
1022.81,1
18923.4,1
467.74,1
935.4,1
15.52,1
2682.16,1
795.57,1
3401.86,1
8380.33,1
3702.0,1
623.4,1
94.95,1
566.18,1
356.89,1
56.86,1
228.6,1
51560.77,1
17639.93,1
97.22,1
4543.95,1
14818.76,1
72.49,1
120474.0,1
1623.9,1
91.03,1
267.14,1
294.9,1
125.28,1
75577.56,1
394.24,1
160.46,1
97.14,1
311.71,1
325.44,1
14100.04,1
312.18,1
433633.0,1
73.03,1
-56.12,1
19120.59,1
933.93,1
52.71,1
304.5,1
329.5,1
5525.57,1
210.16,1
160.11,1
-0.08,1
373.78,1
439.41,1
132.16,1
44.45,1
34647.0,1
11.13,1
1794.45,1
1596.97,1
201.8,1
1043.61,1
1365.58,1
86612.34,1
1306.57,1
11.63,1
828.3,1
357.13,1
518.03,1
15545.0,1
629.21,1
169.74,1
3269.0,1
996.44,1
519.49,1
198.96,1
485.07,1
5052.7,1
209.63,1
208.13,1
133.28,1
10762.41,1
4934.65,1
1870.12,1
878.6,1
516.61,1
74.21,1
4224.67,1
1479.65,1
228.62,1
39827.54,1
435.54,1
27442.38,1
262.77,1
1089.6,1
476.48,1
126.52,1
306.46,1
11610.0,1
891.63,1
336.67,1
111.1,1
251.8,1
104.1,1
23152.36,1
170.89,1
52.05,1
26027.0,1
626.12,1
596.89,1
660.1,1
711.9,1
234.34,1
183.59,1
4114.22,1
100.5,1
69.0,1
637.0,1
112.59,1
247.41,1
121.94,1
78.65,1
769.82,1
37.36,1
95.31,1
3008.72,1
122.61,1
662.58,1
920.0,1
2651.33,1
487.73,1
24320.0,1
566.72,1
66000.01,1
75394.0,1
72.4,1
12558.91,1
907.22,1
70.18,1
595.16,1
5418.68,1
47938.0,1
6450.0,1
163.72,1
43.09,1
2570.55,1
12146.82,1
489.04,1
1101.98,1
538.83,1
2027.7,1
48955.0,1
101936.0,1
868.49,1
45.39,1
1579.08,1
1685.86,1
136.4,1
483.34,1
16798.0,1
694.2,1
111.82,1
9956.0,1
788.83,1
5115.73,1
2672.31,1
343.2,1
212.48,1
2723.42,1
15001.0,1
8541.95,1
660.34,1
226.36,1
137.45,1
70.16,1
15.03,1
15653.72,1
5762.03,1
1830.89,1
4286.2,1
245.81,1
470.33,1
6121.0,1
393.6,1
89589.14,1
2370.2,1
1528.56,1
729.56,1
130.3,1
128.36,1
19162.56,1
160.97,1
192.02,1
15397.0,1
162.34,1
391.85,1
789.74,1
96.44,1
78.79,1
104.71,1
1212.74,1
1400.4,1
289.44,1
285.27,1
150.87,1
67.98,1
4327.52,1
135.04,1
726.93,1
330.73,1
57.56,1
184.19,1
814.66,1
128.03,1
763.83,1
365.47,1
786.96,1
539.4,1
244.63,1
302.16,1
33534.07,1
536.6,1
61.98,1
498.25,1
504.83,1
642.34,1
11749.84,1
714.5,1
22061.33,1
29090.25,1
71.4,1
7152.38,1
1233.75,1
47123.87,1
697.23,1
2986.91,1
190.97,1
2675.37,1
872.55,1
146.22,1
456.39,1
47.52,1
5822.32,1
-5.52,1
3477.09,1
1170.87,1
9787.72,1
506.46,1
759.65,1
708.35,1
7221.04,1
304.29,1
958.5,1
483.12,1
817.73,1
1444.72,1
313.82,1
468.1,1
1116.62,1
62.58,1
1623.58,1
328.98,1
81.52,1
737.48,1
270.45,1
63.19,1
510.57,1
423.43,1
379.86,1
176.44,1
986.65,1
4713.0,1
125.84,1
684.03,1
1522.32,1
416654.0,1
256.29,1
-27.24,1
71.43,1
775.25,1
979.41,1
149.38,1
578.74,1
42.93,1
2706.15,1
222.1,1
1742.8,1
157.15,1
-17.18,1
537.67,1
529.68,1
757.52,1
2294.36,1
2557.28,1
880.06,1
75.45,1
869.37,1
1246.28,1
493.2,1
49004.0,1
3865.58,1
867.42,1
107.99,1
44909.0,1
1686.51,1
1137.49,1
-207.06,1
757.57,1
2559.3,1
-23.8,1
28188.56,1
34800.0,1
16702.44,1
211.96,1
29.41,1
3038.71,1
26041.25,1
614.71,1
3102.96,1
1275.75,1
1117.97,1
1322.86,1
27.48,1
1017.29,1
85.88,1
16240.0,1
109.58,1
2640.61,1
81.89,1
1324.2,1
297.14,1
-11.55,1
104.6,1
1323.8,1
765.2,1
746.29,1
3591.08,1
112.23,1
3055.38,1
307.97,1
80.27,1
293839.0,1
869.71,1
58.78,1
1606.25,1
176.11,1
3842.44,1
109.77,1
679.99,1
855.79,1
753.71,1
165.47,1
51.8,1
13189.0,1
5296.16,1
30986.35,1
1009.69,1
15831.75,1
14345.03,1
255.13,1
54.57,1
221.58,1
337.92,1
1445.2,1
57.64,1
293.01,1
33652.0,1
1141.0,1
75.81,1
-62.56,1
663.82,1
1857.24,1
857.98,1
840.87,1
282.62,1
324.15,1
703.7,1
108.6,1
345.38,1
219.31,1
97.6,1
3138.07,1
664.75,1
94.88,1
464.17,1
1692.37,1
672.62,1
5896.52,1
118.56,1
31.38,1
52.46,1
208.41,1
38.45,1
189.82,1
15.54,1
89790.0,1
-14.93,1
357.45,1
632.88,1
60.29,1
5666.3,1
278.79,1
401.16,1
4844.0,1
227.0,1
223.5,1
6688.0,1
5687.56,1
1514.11,1
23.3,1
232.18,1
441.73,1
926.61,1
105.59,1
171.69,1
500.87,1
15778.64,1
220.18,1
143.07,1
834.07,1
3906.29,1
156.01,1
11718.0,1
2981.86,1
96.8,1
62.73,1
40.47,1
1145.82,1
990.06,1
381.89,1
40.35,1
54.15,1
137.82,1
186.67,1
18794.29,1
8663.0,1
205.8,1
260.28,1
120.36,1
1090.79,1
666853.7,1
16669.35,1
38.87,1
1138.71,1
368.8,1
31.32,1
1937.85,1
45.4,1
178.45,1
46.86,1
405.83,1
18838.71,1
118947.0,1
4971.75,1
269.86,1
141.79,1
288.13,1
474.6,1
3045.44,1
1768.38,1
6024.78,1
118480.0,1
82.31,1
861.99,1
2979.46,1
79662.0,1
3154.65,1
29.69,1
6256.98,1
79663.0,1
1263.45,1
1028.43,1
314.59,1
58.14,1
1786.53,1
754.2,1
438.61,1
202.51,1
213.62,1
1368.81,1
71154.97,1
2734.38,1
471.15,1
492.13,1
126.02,1
4242.07,1
133.49,1
2435.82,1
236.61,1
186.26,1
16988.0,1
5166.18,1
2782.44,1
688.83,1
803.17,1
155.36,1
2654.46,1
7664.48,1
95.57,1
62.89,1
62307.0,1
642.7,1
4532.72,1
108.04,1
93.23,1
104135.0,1
522.67,1
62.23,1
72480.31,1
15577.0,1
176.29,1
337.42,1
181.27,1
6512.73,1
189.74,1
665.73,1
309.69,1
452.31,1
2000.1,1
719.95,1
306.38,1
3059.56,1
17799.06,1
3744.64,1
993.01,1
976.54,1
960.36,1
1961.61,1
193.09,1
13920.0,1
1786.0,1
594.0,1
4450.0,1
3928.34,1
2379.68,1
51.6,1
563.1,1
130.14,1
107.77,1
6861.0,1
242.05,1
197.37,1
48190.37,1
718.72,1
74.88,1
227.16,1
127.39,1
233.43,1
559.76,1
3528.32,1
1303.83,1
71.34,1
2981.23,1
11891.37,1
253.44,1
360510.38,1
1604.1,1
-13.06,1
335.37,1
240.72,1
3988.15,1
52.16,1
49.39,1
451.45,1
306.55,1
69.55,1
80.19,1
11481.95,1
814.49,1
322.03,1
466.2,1
2548.81,1
707.11,1
384.7,1
1345.07,1
648.79,1
91.7,1
511.29,1
1501.45,1
237.49,1
97.49,1
8306.97,1
37645.0,1
1493.51,1
738.34,1
2918.7,1
2361.3,1
184.57,1
-15.6,1
7715.18,1
67.73,1
2820.48,1
244.27,1
202.92,1
218.97,1
934.18,1
5513.89,1
274.59,1
4832.03,1
-56.04,1
14925.01,1
307.26,1
1351.12,1
271.77,1
4302.15,1
7899.65,1
895.2,1
43.55,1
108174.31,1
157.77,1
178.75,1
4124.0,1
2340.0,1
112.42,1
1258.81,1
136.72,1
1849.03,1
5371.88,1
226.8,1
534.22,1
3614.6,1
715.79,1
8610.0,1
673.72,1
94.73,1
2983.95,1
1204.69,1
117.92,1
54.3,1
331.17,1
20123.51,1
829.61,1
23.33,1
1674.95,1
167.48,1
3009.24,1
524.7,1
110.31,1
2848.97,1
22168.01,1
122408.0,1
2828.36,1
161.88,1
7687.74,1
8058.38,1
278.46,1
84.38,1
206.12,1
2799.91,1
14810.0,1
585.37,1
2614.37,1
412.9,1
219.55,1
676.03,1
254.2,1
227.69,1
349.32,1
58.55,1
4048.09,1
6152.14,1
46.11,1
195.62,1
740.21,1
133.59,1
1721.78,1
864.0,1
258.36,1
-8.5,1
-66.0,1
1321.11,1
2260.81,1
232.11,1
504.0,1
-15.5,1
956.0,1
62.01,1
1514.72,1
41.92,1
975.11,1
-55.32,1
92.0,1
7555.77,1
51969.0,1
294.36,1
781.78,1
922.22,1
26.17,1
230.79,1
2062.05,1
1160.67,1
8378.39,1
174.36,1
18492.32,1
1228.23,1
195.89,1
188.92,1
283.28,1
1595.91,1
342.96,1
30.67,1
212.37,1
26.33,1
425.43,1
83.26,1
271.37,1
481.98,1
2147.69,1
417.81,1
166.48,1
1887.71,1
1989.25,1
324.11,1
351.12,1
1683.15,1
384.58,1
51.61,1
10334.33,1
13.05,1
30591.0,1
727.36,1
564.24,1
1021.94,1
2456.29,1
144.71,1
113.89,1
2592.62,1
2778.56,1
113.61,1
365.1,1
4137.8,1
271.35,1
1267.91,1
97.83,1
141.17,1
823.32,1
1966.58,1
2242.39,1
1458.0,1
7051.89,1
972.12,1
13199.98,1
933.59,1
348.59,1
443.68,1
709.09,1
240.3,1
285.94,1
76.81,1
307.12,1
45216.38,1
391.23,1
1214.47,1
136.05,1
-30.34,1
437.77,1
735.77,1
3684.73,1
313.87,1
2004.19,1
22619.17,1
624.57,1
1836.04,1
38.26,1
391.07,1
6247.87,1
249480.0,1
121.85,1
106.77,1
266.16,1
120.38,1
310.8,1
665.41,1
267.84,1
21187.43,1
16770.0,1
360.33,1
449.67,1
282.78,1
356.05,1
759.77,1
-35.2,1
178.74,1
449.46,1
257.47,1
1296.46,1
32.68,1
107.14,1
205.81,1
1446.71,1
1500.9,1
209.7,1
236.19,1
263.37,1
1161.51,1
24327.86,1
17448.56,1
2795.0,1
31900.0,1
19392.15,1
2341.0,1
2178.3,1
2138.87,1
895.79,1
247.49,1
91.02,1
568.97,1
378.1,1
30103.5,1
184323.96,1
7118.46,1
124.86,1
115.94,1
-76.64,1
24.87,1
2872.44,1
225.51,1
42.08,1
341.82,1
716.75,1
475.0,1
3073.89,1
1764.0,1
1295.39,1
8176.0,1
3540.0,1
1184.81,1
73.38,1
494.73,1
735.86,1
213.86,1
13.34,1
108.76,1
1494.83,1
58.89,1
2247.57,1
74.96,1
9352.64,1
568.16,1
562.93,1
32.31,1
116308.0,1
37.31,1
480.63,1
630.74,1
5585.46,1
104.7,1
27.93,1
328.2,1
18159.39,1
304.85,1
997.59,1
688.4,1
883.76,1
205.17,1
19350.0,1
316.75,1
68.51,1
166.16,1
1134.35,1
576.97,1
7046.27,1
558.15,1
297.03,1
1300.51,1
221.06,1
1810.35,1
959.03,1
68.84,1
2484.12,1
119.29,1
99.4,1
4776.0,1
1630.0,1
3699.5,1
100.58,1
259.66,1
96.67,1
211.47,1
143.11,1
598.6,1
3352.35,1
359.06,1
10132.05,1
837.11,1
59.94,1
68.92,1
3153.72,1
52.03,1
500.5,1
190.22,1
89744.09,1
1343.97,1
336.6,1
555.29,1
163.43,1
440.49,1
1178.31,1
1429.69,1
327.51,1
394.65,1
964.71,1
31.14,1
15628.0,1
78.6,1
129.66,1
48.04,1
642.52,1
21913.0,1
882.42,1
57.98,1
4343.01,1
911.31,1
3287.9,1
3109.6,1
338.26,1
1942.94,1
179.58,1
-160.51,1
317854.0,1
1808.56,1
58164.0,1
144.72,1
441.25,1
1568.82,1
547.86,1
2204.08,1
1601.92,1
32931.71,1
679.15,1
2477.91,1
1306.54,1
538.13,1
953.87,1
3316.37,1
340.65,1
1081.6,1
328.13,1
74.06,1
203.11,1
114.08,1
611.55,1
171.82,1
230.64,1
157.74,1
6489.28,1
116.06,1
937.21,1
510.65,1
3327.99,1
279.16,1
379.24,1
351.88,1
4758.86,1
106044.0,1
238.41,1
57.21,1
486.25,1
104.5,1
146.5,1
314.36,1
1103.89,1
156.4,1
716.39,1
5421.55,1
144.28,1
656.72,1
226.81,1
900.0,1
2857.77,1
1224.63,1
105.66,1
331.64,1
233.44,1
1369008.0,1
10753.29,1
705.51,1
39931.09,1
1036.98,1
1439.87,1
2261.4,1
2391.07,1
71.8,1
252.92,1
89.94,1
309.7,1
200.33,1
103.7,1
16555.7,1
84565.0,1
483.75,1
1628.15,1
135.37,1
1990.43,1
8923.23,1
2259.97,1
3314.31,1
3974.71,1
693.97,1
118.74,1
1968.71,1
1251.9,1
121.2,1
2267.5,1
2230.87,1
200.23,1
206.68,1
3173.04,1
110.57,1
3589.79,1
-438.6,1
58.63,1
5880.98,1
348.21,1
445.85,1
400.67,1
67.86,1
913.83,1
658.85,1
814.8,1
832.64,1
5741.05,1
542.95,1
479.67,1
157.39,1
920.28,1
696.1,1
43.99,1
562.64,1
207.25,1
1185.0,1
1400.38,1
140.34,1
402.09,1
1701.37,1
63.64,1
144.48,1
753.22,1
674.42,1
154.27,1
130.76,1
436.81,1
1812.76,1
2557.08,1
78.89,1
546.17,1
12986.0,1
330.72,1
815.62,1
357.76,1
73.99,1
687.06,1
74.57,1
1291.45,1
4850.6,1
1624.76,1
363.12,1
347.7,1
566.52,1
537.49,1
5690.3,1
5.44,1
96.23,1
7160.4,1
279.07,1
2676.11,1
827.68,1
6310.93,1
6660.0,1
58.01,1
135.27,1
1627.74,1
951.27,1
7036.38,1
1329.46,1
891.89,1
62.65,1
13.37,1
331.42,1
-20.56,1
58.13,1
792712.0,1
120739.0,1
1074.94,1
5334.9,1
20809.84,1
185.13,1
49.17,1
64.47,1
691.66,1
203.91,1
16.47,1
114.84,1
981.62,1
445.1,1
21.31,1
796.81,1
1579.05,1
1292.95,1
15990.0,1
353.16,1
411.53,1
9289.57,1
1320.28,1
786.17,1
144.42,1
998.5,1
104.31,1
954.69,1
2396.32,1
564.58,1
247.09,1
139.5,1
125.97,1
80.95,1
19651.7,1
374.75,1
25.33,1
79.2,1
1673.79,1
432.58,1
140.98,1
423419.0,1
923.95,1
3687.02,1
1044.49,1
5219.25,1
2010.65,1
-760.6,1
729.0,1
23015.0,1
7452.03,1
3656.16,1
57.57,1
7301.87,1
8.42,1
21340.0,1
151.09,1
2281.75,1
1258.79,1
991.64,1
270.18,1
13812.0,1
202.5,1
8106.17,1
114.62,1
63.65,1
517.49,1
229.88,1
49.4,1
9009.04,1
2073.4,1
517.65,1
1113.87,1
594.51,1
2161.19,1
189.11,1
2247.18,1
268.24,1
535.21,1
3057.11,1
926.16,1
323.7,1
49.34,1
814.06,1
661.6,1
265.2,1
262.57,1
214.67,1
1159.57,1
70.07,1
9.47,1
123.68,1
11805.0,1
151.48,1
1494.71,1
328.8,1
1460.99,1
1365.84,1
1560.6,1
-284.16,1
1053.31,1
281.07,1
190.87,1
248.31,1
134.7,1
813.2,1
65.1,1
181.89,1
2908.09,1
30187.0,1
42.8,1
97.38,1
1202.22,1
75.1,1
169.84,1
3097.65,1
224.47,1
222.43,1
37.45,1
723.09,1
635.56,1
2553.12,1
540.01,1
-61.54,1
1534.75,1
1384.14,1
-42.78,1
64.68,1
308726.35,1
81.9,1
568.79,1
917.77,1
302.03,1
1807.1,1
159.44,1
550.29,1
623.89,1
79.0,1
130.0,1
1480.0,1
2484.78,1
471.18,1
588.0,1
66.49,1
43.5,1
187.75,1
180.34,1
941.64,1
134.64,1
343.84,1
732.11,1
361.85,1
798.72,1
79999.94,1
66.01,1
3746.66,1
169.18,1
0.1,1
375.39,1
814.07,1
452.61,1
218.36,1
77.69,1
707.16,1
1134.67,1
9354.39,1
48.09,1
113.82,1
163.29,1
14186.61,1
2539.42,1
7965.07,1
12.1,1
146.82,1
162197.35,1
3145.14,1
116.82,1
2198.03,1
88.26,1
26324.47,1
1370.44,1
19978.19,1
397.98,1
641.44,1
52.12,1
258.8,1
173590.0,1
459.12,1
282.9,1
82.22,1
1714.56,1
259.83,1
51.7,1
372.99,1
12672.83,1
386.97,1
8121.72,1
58.77,1
5739.98,1
425.32,1
306.44,1
4924.19,1
18966.42,1
560.47,1
15346.0,1
1494.81,1
76.96,1
137.08,1
146.75,1
48.37,1
4124.85,1
18.1,1
82.28,1
1246.09,1
182.98,1
414.66,1
704.55,1
524.28,1
6902.99,1
3219.83,1
153.05,1
831.22,1
343.21,1
174645.0,1
3298.16,1
4945.46,1
2491.62,1
33.06,1
10996.0,1
240.69,1
157.31,1
693.9,1
307.05,1
764.89,1
359.69,1
80.55,1
537.2,1
33.14,1
112525.0,1
29928.47,1
469.7,1
152.63,1
736.41,1
2550.81,1
-46.44,1
452.7,1
1671.17,1
674.14,1
26.49,1
32400.0,1
377.83,1
-1280.68,1
170.27,1
-2439.48,1
964.77,1
207.26,1
22.79,1
200.74,1
682.92,1
39233.86,1
260.94,1
134.53,1
3242.2,1
335.4,1
162.19,1
960.66,1
2088.03,1
21021.79,1
3377.58,1
937.73,1
-0.85,1
86.41,1
462.7,1
346.01,1
19252.0,1
907.98,1
624.92,1
106.92,1
55.56,1
5986.73,1
156.77,1
173.78,1
1889.18,1
883.41,1
1045.0,1
32250.0,1
185.42,1
22167.99,1
1970.26,1
2324.96,1
522.3,1
438.85,1
94.6,1
84.35,1
73.83,1
6076.18,1
62.44,1
76.6,1
1470.31,1
2523.65,1
137.47,1
4253.02,1
11.8,1
49635.69,1
281.73,1
2567.4,1
454.26,1
161.17,1
154.71,1
144.91,1
30712.0,1
172.75,1
2280.0,1
704.36,1
585.0,1
1622.76,1
885.46,1
66470.79,1
97.89,1
42.61,1
57.88,1
322.78,1
15.98,1
1733.62,1
248.35,1
857.97,1
1294.6,1
719.26,1
291.26,1
1234.32,1
866.58,1
288.71,1
2861.76,1
2440.54,1
348.81,1
49.87,1
1229.95,1
1519.2,1
707.69,1
866.28,1
3457.07,1
876.01,1
55.62,1
7.53,1
66.74,1
1468.48,1
3499.98,1
18516.0,1
1143.71,1
66.8,1
446.32,1
1064.29,1
594.6,1
1146.93,1
301.28,1
6172.0,1
223.67,1
182.44,1
383.83,1
17413.0,1
641.75,1
159.01,1
144.62,1
188.71,1
2836.85,1
45.84,1
203.22,1
638.9,1
61.43,1
42.81,1
322.48,1
125.41,1
126.32,1
96.29,1
95.04,1
3145.91,1
222.4,1
16347.0,1
1119.75,1
2450.96,1
411.52,1
27551.77,1
-127.92,1
887.43,1
234.12,1
186.46,1
243.51,1
382.23,1
68.65,1
52.41,1
409.49,1
156.46,1
1711.42,1
528.84,1
1253.41,1
720.44,1
754.01,1
1272.5,1
2774.94,1
949.99,1
-1144.87,1
789.15,1
1709.7,1
3049.6,1
1170.62,1
15430.0,1
86.76,1
637.32,1
330.16,1
179.05,1
49.37,1
911.4,1
119.23,1
90.04,1
1047.13,1
77.89,1
530.7,1
367.34,1
425.97,1
1886.72,1
1080.12,1
100.44,1
717.25,1
127.68,1
1058.34,1
228.37,1
-1513.56,1
330.7,1
1275815.89,1
1855.22,1
74.46,1
4265.03,1
4998.72,1
1764.2,1
7212.17,1
1160.54,1
80.87,1
119.27,1
7839.27,1
144072.48,1
377.61,1
349.31,1
2030764.0,1
15229.36,1
275.58,1
343821.0,1
86.88,1
224.95,1
5102.0,1
102.08,1
226.78,1
1108.72,1
386.79,1
117.58,1
130.22,1
730.9,1
1560.36,1
26.89,1
55.16,1
97.21,1
11335.0,1
34.96,1
1023.44,1
196.68,1
212.59,1
77.5,1
2376.0,1
7904.23,1
1438.78,1
780.61,1
628.72,1
1296.33,1
125.14,1
448.36,1
-367.14,1
155842.54,1
250.43,1
21255.03,1
522.79,1
146.34,1
12.6,1
7988.05,1
10136.77,1
2268.97,1
65.28,1
1062.07,1
7933.5,1
184239.0,1
909.43,1
79.05,1
342.27,1
120.55,1
13.84,1
411.3,1
506.87,1
211.98,1
50157.0,1
95.45,1
2474.98,1
243.06,1
645.57,1
1070.06,1
645.85,1
226.92,1
50245.13,1
2343.2,1
225.4,1
4735.52,1
137.96,1
51.82,1
2504.3,1
87.86,1
754.26,1
42406.9,1
42.56,1
56.47,1
19443.0,1
6999.0,1
115.13,1
321.85,1
1180.16,1
390.08,1
418.6,1
589.99,1
1179.12,1
376.14,1
152.53,1
56.87,1
166.93,1
29139.17,1
266.41,1
1061.91,1
419.59,1
1452.68,1
39.14,1
11862.9,1
130.01,1
631.72,1
118.31,1
19.12,1
36449.0,1
248.58,1
20.6,1
248.04,1
47700.57,1
225.99,1
12983.3,1
15.93,1
42.22,1
199.66,1
2735.45,1
151.71,1
178.68,1
774.45,1
7953.77,1
83.67,1
95.84,1
151.96,1
1382.39,1
82.75,1
137.25,1
184.5,1
241.88,1
1946.56,1
982.81,1
136.83,1
795.3,1
558.39,1
1740.17,1
337.54,1
172.23,1
-66.93,1
781.62,1
44.12,1
973.81,1
987.39,1
455.19,1
1010.19,1
282.7,1
69414.0,1
268.26,1
939.96,1
25087.96,1
3611.24,1
2156.98,1
160.83,1
14465.02,1
103.95,1
298.2,1
1515.76,1
5939.93,1
16355.0,1
2056.29,1
32880.0,1
1058.93,1
488.43,1
80.7,1
1665.81,1
1297.51,1
285802.0,1
277.18,1
985.57,1
1048.65,1
761.85,1
201.94,1
1587.78,1
1654.05,1
32.92,1
2434.43,1
25.89,1
141.46,1
194.83,1
22065.8,1
297.44,1
487.37,1
666.32,1
173.65,1
143.1,1
982.93,1
9059.11,1
1629.32,1
126.4,1
2340.87,1
3734.83,1
7587.67,1
965.07,1
82299.48,1
224.26,1
603.0,1
1276.75,1
3524.18,1
1673.01,1
98.08,1
10.54,1
3298.27,1
124.73,1
16018.64,1
576.32,1
371.08,1
725.44,1
148.12,1
633.25,1
414.22,1
723.51,1
980.49,1
860.92,1
916.65,1
147.6,1
123.94,1
711.59,1
2884.34,1
130.28,1
1237.1,1
199.05,1
159.16,1
904.25,1
108.97,1
7095.0,1
112.69,1
18462.19,1
-52.81,1
2997.19,1
247.04,1
-166.62,1
545.27,1
651.37,1
460.62,1
158.95,1
1041.6,1
78.58,1
110.6,1
53.55,1
390.49,1
26555.67,1
45.19,1
93.1,1
66605.17,1
115.6,1
27.98,1
7534.98,1
359.54,1
5777.02,1
37783.0,1
163.8,1
394.85,1
204.44,1
257.89,1
590.0,1
24.5,1
36.5,1
12.75,1
55.25,1
90.0,1
5653.78,1
53.42,1
131.39,1
170.3,1
859.28,1
44.41,1
193.24,1
182.29,1
446.93,1
9200.0,1
126.0,1
1085.78,1
45.0,1
1330.88,1
69.01,1
1587.33,1
2796.23,1
327.89,1
-1584.44,1
191.36,1
-194.79,1
549.48,1
3001.0,1
663.23,1
44.59,1
1191.77,1
20430.97,1
98.68,1
5768.9,1
361.98,1
22398.0,1
1037.82,1
227.33,1
737.54,1
54.9,1
2032.35,1
113.04,1
131.67,1
7663.5,1
144256.0,1
1825.52,1
1989.72,1
113.26,1
3230.67,1
1299.84,1
83.89,1
4042.5,1
268.11,1
716.34,1
-120.24,1
700.19,1
60.61,1
137.32,1
121.24,1
14.3,1
262.73,1
-12.24,1
1036.75,1
179.01,1
156.62,1
1064.23,1
1961.55,1
2532.61,1
138.88,1
2171.06,1
508.02,1
43.39,1
703.0,1
315.34,1
225.33,1
69.74,1
48003.0,1
1001.0,1
1052.25,1
96314.25,1
67.83,1
60.24,1
996.1,1
